Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Montana,8,1.9,-1.38,2.3,1.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Nebraska,6,1.8,-1.66,2,1.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Nevada,45,2.8,1.11,3.4,2.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,New Hampshire,9,2,-1.11,2.4,1.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,New Jersey,25,2.3,-0.28,2.7,1.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,New Mexico,40,2.7,0.83,3.1,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,New York,37,2.5,0.28,2.9,2.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,North Carolina,45,2.8,1.11,3.1,2.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,North Dakota,9,2,-1.11,2.3,1.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Ohio,37,2.5,0.28,2.9,2.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Oklahoma,40,2.7,0.83,3,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Oregon,30,2.4,0,2.7,2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Pennsylvania,25,2.3,-0.28,2.6,2.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Rhode Island,19,2.2,-0.55,2.5,1.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,South Carolina,40,2.7,0.83,3,2.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,South Dakota,1,1.6,-2,2,1.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Tennessee,49,3,1.66,3.5,2.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Texas,19,2.2,-0.55,2.5,1.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Utah,14,2.1,-0.83,2.3,1.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Vermont,2,1.7,-1.93,1.9,1.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Virginia,14,2.1,-0.83,2.4,1.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Washington,25,2.3,-0.28,2.6,2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,West Virginia,49,3,1.66,3.4,2.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Wisconsin,14,2.1,-0.83,2.5,1.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,Wyoming,19,2.2,-0.55,2.5,1.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,United States,,2.4,,2.5,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Ages 65+,District of Columbia,,2.3,,2.9,1.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Alabama,,6.9,,10.3,3.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Alaska,,2.6,,3.3,1.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Arizona,,4.4,,5.7,3.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Arkansas,,8.5,,13,4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,California,,6.3,,9,3.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Colorado,,5.5,,7.9,3.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Connecticut,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Delaware,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Florida,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Georgia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Hawaii,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Idaho,,5.5,,9,2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Illinois,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Indiana,,5.7,,7.9,3.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Iowa,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Kansas,,6.4,,8.4,4.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Kentucky,,6.9,,9.9,3.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Louisiana,,4.5,,6.7,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Maine,,7.6,,10.2,5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Maryland,,3.8,,6.4,1.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Massachusetts,,10.6,,14.7,6.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Michigan,,6.8,,9.7,3.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Minnesota,,4.3,,5.6,2.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Mississippi,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Missouri,,6.6,,10.9,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Montana,,4.9,,6.4,3.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Nebraska,,7.1,,9.7,4.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Nevada,,3.5,,5.6,1.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,New Hampshire,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,New Jersey,,6,,9.5,2.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,New Mexico,,3.9,,4.7,3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,New York,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,North Carolina,,5.3,,7.3,3.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,North Dakota,,2.7,,3.8,1.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Ohio,,5.8,,10.8,0.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Oklahoma,,4.4,,5.2,3.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Oregon,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Pennsylvania,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Rhode Island,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,South Carolina,,4.8,,6.9,2.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,South Dakota,,3.2,,3.9,2.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Tennessee,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Texas,,5.5,,9.1,2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Utah,,5.8,,7.9,3.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Vermont,,4.8,,7.5,2.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Virginia,,6,,8.7,3.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Washington,,5.8,,8.8,2.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,West Virginia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Wisconsin,,6.3,,10,2.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,Wyoming,,4.8,,6.8,2.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,United States,,5.4,,5.9,4.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - American Indian/Alaska Native,District of Columbia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Alabama,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Alaska,,3.4,,5.5,1.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Arizona,,1.9,,2.8,1.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Arkansas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,California,,3,,3.7,2.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Colorado,,2.2,,3.3,1.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Connecticut,,2.5,,3.9,1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Delaware,,2.1,,3.6,0.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Florida,,2.1,,3,1.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Georgia,,1.8,,2.7,0.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Hawaii,,2,,2.3,1.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Idaho,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Illinois,,2.3,,3.3,1.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Indiana,,2,,3.1,1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Iowa,,3.5,,5.6,1.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Kansas,,1.3,,1.9,0.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Kentucky,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Louisiana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Maine,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Maryland,,2.1,,3,1.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Massachusetts,,1.9,,2.6,1.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Michigan,,2.7,,3.7,1.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Minnesota,,1.8,,2.5,1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Mississippi,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Missouri,,1.8,,3.4,0.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Montana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Nebraska,,1.3,,2.4,0.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Nevada,,3.1,,5.4,0.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,New Hampshire,,1.4,,2.6,0.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,New Jersey,,1.5,,2,0.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,New Mexico,,2.7,,4.7,0.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,New York,,2.6,,3.4,1.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,North Carolina,,2.9,,5.2,0.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,North Dakota,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Ohio,,2.2,,3.7,0.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Oklahoma,,2.7,,5.1,0.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Oregon,,3.3,,5.1,1.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Pennsylvania,,2.1,,3.1,1.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Rhode Island,,4.5,,8.6,0.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,South Carolina,,2.7,,4.6,0.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,South Dakota,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Tennessee,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Texas,,1.2,,1.8,0.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Utah,,2,,3.1,1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Vermont,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Virginia,,2,,2.9,1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Washington,,2.5,,3.5,1.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,West Virginia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Wisconsin,,2,,3.5,0.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,Wyoming,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,United States,,2.4,,2.7,2.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Asian,District of Columbia,,3.5,,6.2,0.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Alabama,,4.8,,5.3,4.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Alaska,,4.4,,7,1.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Arizona,,4,,5.1,2.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Arkansas,,4.1,,5.1,3.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,California,,5,,6.1,4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Colorado,,3.3,,4.1,2.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Connecticut,,3.8,,4.8,2.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Delaware,,2.7,,3.3,2.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Florida,,4,,4.7,3.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Georgia,,4.4,,5.1,3.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Hawaii,,4.6,,7.1,2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Idaho,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Illinois,,3.8,,4.6,3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Indiana,,4.3,,5.2,3.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Iowa,,4.6,,6.7,2.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Kansas,,4.4,,5.3,3.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Kentucky,,3.2,,4.3,2.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - Black,Louisiana,,4,,4.4,3.5,"CDC, Behavioral Risk Factor Surveillance System",2014
